Order Number,Sales Date,Month,Sales Channel,Currency,Salesteam,Salesteam Region,Store Name,State,Product Name,Product Category,Order qty,unit price,unit cost,Sales Price,Cost Price,Profit
SO13741,3/31/2020,March,Distributor,USD,Adam Hernandez,Northeast,Islip,New York,Wall Coverings,Decoratives,7,572.83,409.17,4009.8100000000004,2864.19,1145.6200000000003
SO13742,3/16/2020,March,Distributor,USD,Roger Alexander,Midwest,Mobile,Alabama,Bathroom Furniture,Furniture,2,169.56,121.11,339.12,242.22,96.9
SO13743,5/3/2020,May,Wholesale,USD,Frank Brown,Northeast,St. Paul,Minnesota,Collectibles,Collections,6,300.28,214.49,1801.6799999999998,1286.94,514.7399999999998
SO13744,2/3/2020,February,In-Store,USD,Frank Brown,Northeast,Pearland,Texas,Candles,Lighting,1,358.56,256.12,358.56,256.12,102.44
SO13745,4/1/2020,April,Wholesale,USD,Frank Brown,Northeast,Augusta,Georgia,Outdoor Furniture,Furniture,8,178.8,127.71,1430.4,1021.68,408.72000000000014
SO13746,3/28/2020,March,Distributor,USD,Frank Brown,Northeast,Reno,Nevada,Candles,Lighting,10,200.55,143.25,2005.5,1432.5,573.0
SO13747,3/17/2020,March,Distributor,USD,Adam Hernandez,Northeast,Norman,Oklahoma,Floral,Decoratives,7,278.87,199.19,1952.0900000000001,1394.33,557.7600000000002
SO13748,4/5/2020,April,Distributor,USD,Adam Hernandez,Northeast,The Woodlands,Texas,Furniture Cushions,Furniture,4,333.41,238.15,1333.64,952.6,381.0400000000001
SO13749,2/1/2020,February,In-Store,USD,Joshua Bennett,Northeast,Newport News,Virginia,Vanities,Collections,5,647.76,462.69,3238.8,2313.45,925.3500000000004
SO13750,3/28/2020,March,Wholesale,USD,Donald Reynolds,South,Gainesville,Florida,Festive,Decoratives,10,243.46,173.9,2434.6,1739.0,695.5999999999999
SO13751,2/24/2020,February,In-Store,USD,Donald Reynolds,South,Tucson,Arizona,Vases,Decoratives,1,435.01,310.72,435.01,310.72,124.28999999999996
SO13752,4/26/2020,April,Distributor,USD,Jonathan Hawkins,West,McKinney,Texas,Home Fragrances,Decoratives,1,638.63,456.16,638.63,456.16,182.46999999999997
SO13753,5/22/2020,May,In-Store,USD,Samuel Fowler,Midwest,Little Rock,Arkansas,Audio,Electronics,2,542.43,387.45,1084.86,774.9,309.9599999999999
SO13754,1/26/2020,January,Wholesale,USD,Joshua Kenedy,West,Overland Park,Kansas,Mirrors,Accessories,9,257.71,184.08,2319.39,1656.72,662.6699999999998
SO13755,3/3/2020,March,Distributor,USD,Stephen Payne,South,Lowell,Massachusetts,Outdoor Furniture,Furniture,1,420.75,300.53,420.75,300.53,120.22000000000003
SO13756,2/23/2020,February,Online,USD,Anthony Berry,West,Huntington Beach,California,Festive,Decoratives,1,220.16,157.25,220.16,157.25,62.91
SO13757,2/4/2020,February,In-Store,USD,Donald Reynolds,South,Sunnyvale,California,Collectibles,Collections,9,300.84,214.88,2707.56,1933.92,773.6399999999999
SO13758,3/7/2020,March,Distributor,USD,Frank Brown,Northeast,Warren,Michigan,Phones,Electronics,10,588.76,420.54,5887.6,4205.400000000001,1682.1999999999998
SO13759,3/16/2020,March,In-Store,USD,Roger Alexander,Midwest,Warren,Michigan,Clocks,Accessories,2,233.06,166.47,466.12,332.94,133.18
SO13760,4/10/2020,April,Distributor,USD,Todd Roberts,West,Enterprise,Nevada,Table Linens,Decoratives,3,496.13,354.38,1488.3899999999999,1063.1399999999999,425.25
SO13761,4/30/2020,April,In-Store,USD,Joshua Bennett,Northeast,Abilene,Texas,Serveware,Kitchenery,4,459.37,328.12,1837.48,1312.48,525.0
SO13762,3/13/2020,March,Online,USD,Carl Nguyen,Midwest,Clovis,California,Bathroom Furniture,Furniture,4,285.01,203.58,1140.04,814.32,325.7199999999999
SO13763,2/25/2020,February,Distributor,USD,Joshua Kenedy,West,Evansville,Indiana,Blankets,Beddings,6,253.0,180.71,1518.0,1084.26,433.74
SO13764,2/15/2020,February,Distributor,USD,Stephen Payne,South,Westminster,Colorado,Outdoor Decor,Decoratives,5,229.5,163.93,1147.5,819.6500000000001,327.8499999999999
SO13765,3/2/2020,March,Distributor,USD,Shawn Wallace,South,Athens,Georgia,Accessories,Accessories,9,502.01,358.58,4518.09,3227.22,1290.8700000000003
SO13766,2/21/2020,February,In-Store,USD,Jerry Green,West,Henderson,Nevada,Vanities,Collections,5,550.08,392.92,2750.4,1964.6000000000001,785.8
SO13767,5/27/2020,May,Online,USD,Stephen Payne,South,Lancaster,California,Audio,Electronics,10,408.04,291.46,4080.4,2914.6,1165.8000000000002
SO13768,1/31/2020,January,Distributor,USD,Joshua Bennett,Northeast,Riverside,California,Vases,Decoratives,2,545.83,389.88,1091.66,779.76,311.9000000000001
SO13769,4/30/2020,April,Online,USD,Keith Griffin,Northeast,Independence,Missouri,Bean Bags,Furniture,3,339.87,242.76,1019.61,728.28,291.33000000000004
SO13770,1/17/2020,January,In-Store,USD,Frank Brown,Northeast,Perry,Indiana,Wall Frames,Decoratives,4,304.21,217.29,1216.84,869.16,347.67999999999995
SO13771,1/11/2020,January,In-Store,USD,Anthony Berry,West,Tampa,Florida,Table Lamps,Lighting,3,461.8,329.86,1385.4,989.58,395.82000000000005
SO13772,5/20/2020,May,Online,USD,Patrick Graham,South,Center,Indiana,Phones,Electronics,3,557.4,398.14,1672.1999999999998,1194.42,477.77999999999975
SO13773,5/13/2020,May,Distributor,USD,Patrick Graham,South,Spring Valley,Nevada,Table Lamps,Lighting,10,412.94,294.96,4129.4,2949.6,1179.7999999999997
SO13774,2/25/2020,February,Wholesale,USD,Joshua Kenedy,West,Washington,District of Columbia,Mirrors,Accessories,10,387.97,277.12,3879.7000000000003,2771.2,1108.5000000000005
SO13775,1/5/2020,January,Distributor,USD,Chris Armstrong,Northeast,Montgomery,Alabama,Rugs,Decoratives,8,428.85,306.32,3430.8,2450.56,980.2400000000002
SO13776,1/20/2020,January,Distributor,USD,Adam Hernandez,Northeast,Smithtown,New York,Bean Bags,Furniture,10,627.5,448.21,6275.0,4482.099999999999,1792.9000000000005
SO13777,2/2/2020,February,Distributor,USD,Chris Armstrong,Northeast,Islip,New York,Basketball,Sports,5,414.12,295.8,2070.6,1479.0,591.5999999999999
SO13778,4/23/2020,April,Distributor,USD,Joshua Ryan,Midwest,San Buenaventura (Ventura),California,Computers,Electronics,9,376.23,268.73,3386.07,2418.57,967.5
SO13779,5/24/2020,May,Online,USD,Chris Armstrong,Northeast,Columbus,Ohio,Floral,Decoratives,9,613.91,438.51,5525.19,3946.59,1578.5999999999995
SO13780,2/27/2020,February,Wholesale,USD,Patrick Graham,South,Lafayette,Louisiana,Blankets,Beddings,10,249.05,177.89,2490.5,1778.8999999999999,711.6000000000001
SO13781,4/14/2020,April,In-Store,USD,Joshua Little,South,Hollywood,Florida,Stemware,Drinkware,4,643.49,459.63,2573.96,1838.52,735.44
SO13782,5/19/2020,May,Wholesale,USD,Jonathan Hawkins,West,Fort Wayne,Indiana,Candleholders,Decoratives,1,527.34,376.67,527.34,376.67,150.67000000000002
SO13783,5/23/2020,May,In-Store,USD,Joshua Kenedy,West,Wilmington,North Carolina,Platters,Kitchenery,4,273.23,195.16,1092.92,780.64,312.2800000000001
SO13784,1/21/2020,January,Online,USD,Carl Nguyen,Midwest,Brooklyn,New York,TV and video,Electronics,4,557.41,398.15,2229.64,1592.6,637.04
SO13785,3/12/2020,March,Online,USD,Todd Roberts,West,Islip,New York,Candleholders,Decoratives,7,481.78,344.13,3372.46,2408.91,963.5500000000002
SO13786,4/9/2020,April,Wholesale,USD,Jerry Green,West,Renton,Washington,Dinnerware,Kitchenery,4,350.61,250.44,1402.44,1001.76,400.68000000000006
SO13787,4/21/2020,April,Online,USD,Joshua Bennett,Northeast,Perry,Indiana,Mirrors,Accessories,3,409.19,292.28,1227.57,876.8399999999999,350.73
SO13788,1/5/2020,January,Online,USD,Joshua Ryan,Midwest,Elgin,Illinois,Stemware,Drinkware,1,455.44,325.31,455.44,325.31,130.13
SO13789,2/6/2020,February,Online,USD,Jerry Green,West,Memphis,Tennessee,Basketball,Sports,7,496.21,354.43,3473.47,2481.01,992.4599999999996
SO13790,2/8/2020,February,Online,USD,Joshua Little,South,Long Beach,California,Candleholders,Decoratives,3,305.0,217.86,915.0,653.58,261.41999999999996
SO13791,3/15/2020,March,Distributor,USD,Roy Rice,Midwest,Tyler,Texas,Table Linens,Decoratives,5,177.24,126.6,886.2,633.0,253.20000000000005
SO13792,2/27/2020,February,In-Store,USD,Joshua Little,South,Brownsville,Texas,Baseball,Sports,10,378.86,270.61,3788.6000000000004,2706.1000000000004,1082.5
SO13793,4/2/2020,April,Online,USD,Frank Brown,Northeast,Eugene,Oregon,Floral,Decoratives,1,162.44,116.03,162.44,116.03,46.41
SO13794,1/26/2020,January,Wholesale,USD,Roger Alexander,Midwest,College Station,Texas,Collectibles,Collections,4,617.06,440.76,2468.24,1763.04,705.1999999999998
SO13795,5/15/2020,May,Online,USD,Joshua Ryan,Midwest,Sunnyvale,California,Bakeware,Kitchenery,2,432.03,308.59,864.06,617.18,246.88
SO13796,5/22/2020,May,Distributor,USD,Donald Reynolds,South,Sioux Falls,South Dakota,Accessories,Accessories,10,174.81,124.86,1748.1,1248.6,499.5
SO13797,5/8/2020,May,Wholesale,USD,Samuel Fowler,Midwest,Billings,Montana,Ornaments,Decoratives,6,220.88,157.77,1325.28,946.6200000000001,378.65999999999985
SO13798,5/19/2020,May,Online,USD,Joe Price,Northeast,West Palm Beach,Florida,Wardrobes,Furniture,5,224.16,160.11,1120.8,800.5500000000001,320.2499999999999
SO13799,3/12/2020,March,Wholesale,USD,Carl Nguyen,Midwest,Philadelphia,Pennsylvania,Table Linens,Decoratives,5,384.78,274.85,1923.8999999999999,1374.25,549.6499999999999
SO13800,5/23/2020,May,Online,USD,Roy Rice,Midwest,Lewisville,Texas,Bar Tools,Drinkware,1,612.67,437.62,612.67,437.62,175.04999999999995
SO13801,5/5/2020,May,In-Store,USD,Joshua Little,South,Thousand Oaks,California,Candleholders,Decoratives,1,649.16,463.69,649.16,463.69,185.46999999999997
SO13802,2/1/2020,February,Online,USD,Donald Reynolds,South,Orlando,Florida,Computers,Electronics,1,351.91,251.37,351.91,251.37,100.54000000000002
SO13803,1/27/2020,January,Wholesale,USD,Shawn Cook,Midwest,Cincinnati,Ohio,Outdoor Furniture,Furniture,6,397.95,284.25,2387.7,1705.5,682.1999999999998
SO13804,2/25/2020,February,Wholesale,USD,Donald Reynolds,South,Independence,Missouri,Stemware,Drinkware,2,511.17,365.12,1022.34,730.24,292.1
SO13805,2/3/2020,February,Wholesale,USD,Joe Price,Northeast,Topeka,Kansas,Bakeware,Kitchenery,10,262.96,187.83,2629.6,1878.3000000000002,751.2999999999997
SO13806,2/19/2020,February,Wholesale,USD,Joshua Ryan,Midwest,Lakewood,Colorado,Bar Tools,Drinkware,1,200.91,143.5,200.91,143.5,57.41
SO13807,2/1/2020,February,Wholesale,USD,Nicholas Cunningham,South,Paradise,Nevada,Bakeware,Kitchenery,7,396.08,282.92,2772.56,1980.44,792.1199999999999
SO13808,3/2/2020,March,Wholesale,USD,Shawn Cook,Midwest,Mobile,Alabama,Baseball,Sports,4,503.68,359.77,2014.72,1439.08,575.6400000000001
SO13809,5/25/2020,May,Wholesale,USD,Joshua Bennett,Northeast,Mobile,Alabama,Platters,Kitchenery,10,449.95,321.39,4499.5,3213.8999999999996,1285.6000000000004
SO13810,4/27/2020,April,Distributor,USD,Shawn Wallace,South,Fontana,California,Bean Bags,Furniture,8,273.64,195.45,2189.12,1563.6,625.52
SO13811,1/15/2020,January,Online,USD,Frank Brown,Northeast,Cleveland,Ohio,Bathroom Furniture,Furniture,4,406.01,290.0,1624.04,1160.0,464.03999999999996
SO13812,2/13/2020,February,In-Store,USD,Keith Griffin,Northeast,Sandy Springs,Georgia,Outdoor Furniture,Furniture,9,415.8,297.0,3742.2000000000003,2673.0,1069.2000000000003
SO13813,5/23/2020,May,In-Store,USD,Joshua Ryan,Midwest,New Haven (Town),Connecticut,Clocks,Accessories,6,512.12,365.8,3072.7200000000003,2194.8,877.9200000000001
SO13814,1/29/2020,January,Distributor,USD,Roy Rice,Midwest,Oxnard,California,Baseball,Sports,3,315.72,225.51,947.1600000000001,676.53,270.6300000000001
SO13815,1/4/2020,January,Online,USD,Stephen Payne,South,Carlsbad,California,Rugs,Decoratives,7,220.18,157.27,1541.26,1100.89,440.3699999999999
SO13816,2/9/2020,February,In-Store,USD,Samuel Fowler,Midwest,Lehigh Acres,Florida,Wine Storage,Drinkware,7,275.22,196.59,1926.5400000000002,1376.13,550.4100000000001
SO13817,5/29/2020,May,In-Store,USD,Paul Holmes,Midwest,Torrance,California,Wall Frames,Decoratives,8,648.27,463.05,5186.16,3704.4,1481.7599999999998
SO13818,3/7/2020,March,Online,USD,Todd Roberts,West,Hartford,Connecticut,Wall Coverings,Decoratives,3,388.35,277.39,1165.0500000000002,832.17,332.8800000000002
SO13819,3/4/2020,March,Wholesale,USD,George Lewis,West,Modesto,California,Pendants,Collections,4,187.37,133.83,749.48,535.32,214.15999999999997
SO13820,5/12/2020,May,Wholesale,USD,Shawn Cook,Midwest,Bellevue,Washington,Cookware,Kitchenery,5,444.74,317.67,2223.7,1588.3500000000001,635.3499999999997
SO13821,1/1/2020,January,Distributor,USD,Douglas Tucker,Midwest,Birmingham,Alabama,Basketball,Sports,9,552.75,394.82,4974.75,3553.38,1421.37
SO13822,1/9/2020,January,Distributor,USD,Todd Roberts,West,Santa Rosa,California,Wreaths,Decoratives,8,562.98,402.13,4503.84,3217.04,1286.8000000000002
SO13823,4/26/2020,April,Wholesale,USD,Shawn Wallace,South,Fort Worth,Texas,Wall Frames,Decoratives,8,625.47,446.77,5003.76,3574.16,1429.6000000000004
SO13824,3/13/2020,March,Distributor,USD,Shawn Cook,Midwest,Rockford,Illinois,Pendants,Collections,3,377.66,269.76,1132.98,809.28,323.70000000000005
SO13825,3/18/2020,March,In-Store,USD,Roger Alexander,Midwest,Durham,North Carolina,Computers,Electronics,5,644.53,460.38,3222.6499999999996,2301.9,920.7499999999995
SO13826,5/9/2020,May,Distributor,USD,Carl Nguyen,Midwest,San Mateo,California,Home Fragrances,Decoratives,5,240.31,171.65,1201.55,858.25,343.29999999999995
SO13827,4/15/2020,April,Distributor,USD,Samuel Fowler,Midwest,Overland Park,Kansas,Wreaths,Decoratives,6,357.75,255.54,2146.5,1533.24,613.26
SO13828,5/31/2020,May,In-Store,USD,Shawn Cook,Midwest,Austin,Texas,Platters,Kitchenery,1,504.3,360.22,504.3,360.22,144.07999999999998
SO13829,2/11/2020,February,In-Store,USD,Joe Price,Northeast,Manchester,New Hampshire,Vases,Decoratives,9,415.42,296.73,3738.78,2670.57,1068.21
SO13830,5/3/2020,May,Distributor,USD,Stephen Payne,South,Provo,Utah,Basketball,Sports,8,600.45,428.89,4803.6,3431.12,1372.4800000000005
SO13831,2/15/2020,February,Online,USD,Stephen Payne,South,Inglewood,California,Mirrors,Accessories,9,384.15,274.4,3457.35,2469.6,987.75
SO13832,5/26/2020,May,In-Store,USD,Carl Nguyen,Midwest,Provo,Utah,Photo Frames,Decoratives,3,235.88,168.48,707.64,505.43999999999994,202.20000000000005
SO13833,2/15/2020,February,Distributor,USD,Frank Brown,Northeast,Fontana,California,Serveware,Kitchenery,10,410.61,293.29,4106.1,2932.9,1173.2000000000003
SO13834,2/7/2020,February,Distributor,USD,Adam Hernandez,Northeast,Paradise,Nevada,Photo Frames,Decoratives,9,164.41,117.43,1479.69,1056.8700000000001,422.81999999999994
SO13835,4/20/2020,April,Online,USD,Adam Hernandez,Northeast,McKinney,Texas,Sculptures,Decoratives,10,162.98,116.41,1629.8,1164.1,465.70000000000005
SO13836,4/22/2020,April,In-Store,USD,Patrick Graham,South,Buffalo,New York,Bathroom Furniture,Furniture,2,602.55,430.39,1205.1,860.78,344.31999999999994
SO13837,1/3/2020,January,Distributor,USD,Keith Griffin,Northeast,Winston-Salem,North Carolina,Wall Coverings,Decoratives,10,326.41,233.15,3264.1000000000004,2331.5,932.6000000000004
SO13838,1/26/2020,January,Distributor,USD,Keith Griffin,Northeast,Woodbridge (Township),New Jersey,Bakeware,Kitchenery,2,500.78,357.7,1001.56,715.4,286.15999999999997
SO13839,5/31/2020,May,Wholesale,USD,Jerry Green,West,Stamford (Town),Connecticut,Clocks,Accessories,7,530.76,379.12,3715.3199999999997,2653.84,1061.4799999999996
SO13840,1/14/2020,January,In-Store,USD,Carl Nguyen,Midwest,Rochester,New York,Accessories,Accessories,3,503.76,359.83,1511.28,1079.49,431.78999999999996
SO13841,4/23/2020,April,Wholesale,USD,Nicholas Cunningham,South,Norwalk,California,Wine Storage,Drinkware,1,239.31,170.94,239.31,170.94,68.37
SO13842,5/21/2020,May,In-Store,USD,Roy Rice,Midwest,Spring Valley,Nevada,Computers,Electronics,10,534.69,381.92,5346.900000000001,3819.2000000000003,1527.7000000000003
SO13843,1/14/2020,January,Distributor,USD,Frank Brown,Northeast,The Woodlands,Texas,Phones,Electronics,3,234.43,167.45,703.29,502.34999999999997,200.94
SO13844,5/14/2020,May,Wholesale,USD,Roy Rice,Midwest,Spokane,Washington,Blankets,Beddings,6,598.82,427.73,3592.92,2566.38,1026.54
SO13845,2/28/2020,February,Distributor,USD,Joshua Ryan,Midwest,Centennial,Colorado,Serveware,Kitchenery,7,457.21,326.58,3200.47,2286.06,914.4099999999999
SO13846,1/23/2020,January,Wholesale,USD,Todd Roberts,West,Costa Mesa,California,Dining Furniture,Furniture,3,501.01,357.87,1503.03,1073.6100000000001,429.41999999999985
SO13847,2/9/2020,February,Wholesale,USD,Roy Rice,Midwest,Wichita Falls,Texas,TV and video,Electronics,9,604.66,431.9,5441.94,3887.1,1554.8399999999997
SO13848,1/27/2020,January,Online,USD,Todd Roberts,West,Sioux Falls,South Dakota,Clocks,Accessories,9,308.73,220.52,2778.57,1984.68,793.8900000000001
SO13849,2/28/2020,February,Distributor,USD,Douglas Tucker,Midwest,Joliet,Illinois,Accessories,Accessories,4,493.93,352.81,1975.72,1411.24,564.48
SO13850,5/1/2020,May,Distributor,USD,Shawn Cook,Midwest,North Hempstead,New York,Photo Frames,Decoratives,10,511.82,365.59,5118.2,3655.8999999999996,1462.3000000000002
SO13851,4/4/2020,April,In-Store,USD,Paul Holmes,Midwest,Detroit,Michigan,Bar Tools,Drinkware,8,334.57,238.98,2676.56,1911.84,764.72
SO13852,3/4/2020,March,Distributor,USD,Roy Rice,Midwest,Pueblo,Colorado,Wall Frames,Decoratives,7,454.23,324.45,3179.61,2271.15,908.46
SO13853,5/21/2020,May,Wholesale,USD,Shawn Wallace,South,Oceanside,California,Ornaments,Decoratives,9,173.0,123.57,1557.0,1112.1299999999999,444.8700000000001
SO13854,4/5/2020,April,Distributor,USD,Roger Alexander,Midwest,Charlotte,North Carolina,Table Lamps,Lighting,2,251.09,179.35,502.18,358.7,143.48000000000002
SO13855,5/29/2020,May,In-Store,USD,Roger Alexander,Midwest,Clovis,California,Candleholders,Decoratives,6,403.55,288.25,2421.3,1729.5,691.8000000000002
SO13856,5/31/2020,May,Wholesale,USD,Keith Griffin,Northeast,Worcester,Massachusetts,Table Lamps,Lighting,1,508.19,363.0,508.19,363.0,145.19
SO13857,3/2/2020,March,Online,USD,Douglas Tucker,Midwest,Bridgeport (Town),Connecticut,Cookware,Kitchenery,5,355.68,254.05,1778.4,1270.25,508.1500000000001
SO13858,5/2/2020,May,Wholesale,USD,Jonathan Hawkins,West,Athens,Georgia,Vases,Decoratives,1,297.64,212.6,297.64,212.6,85.03999999999999
SO13859,5/20/2020,May,Distributor,USD,Jonathan Hawkins,West,Sterling Heights,Michigan,Mirrors,Accessories,1,609.44,435.32,609.44,435.32,174.12000000000006
SO13860,1/3/2020,January,Online,USD,Paul Holmes,Midwest,Killeen,Texas,Dinnerware,Kitchenery,3,482.14,344.39,1446.42,1033.17,413.25
SO13861,1/13/2020,January,Wholesale,USD,Chris Armstrong,Northeast,Laredo,Texas,Ornaments,Decoratives,1,287.18,205.13,287.18,205.13,82.05000000000001
SO13862,4/30/2020,April,Distributor,USD,Roy Rice,Midwest,Orange,California,Bean Bags,Furniture,4,567.35,405.25,2269.4,1621.0,648.4000000000001
SO13863,1/17/2020,January,Distributor,USD,Keith Griffin,Northeast,New York City,New York,Mirrors,Accessories,9,233.93,167.1,2105.37,1503.8999999999999,601.47
SO13864,2/12/2020,February,Online,USD,Samuel Fowler,Midwest,Palm Bay,Florida,Candles,Lighting,9,433.1,309.36,3897.9,2784.2400000000002,1113.6599999999999
SO13865,1/17/2020,January,In-Store,USD,Anthony Berry,West,Irvine,California,Serveware,Kitchenery,9,579.24,413.74,5213.16,3723.66,1489.5
SO13866,3/17/2020,March,Online,USD,Keith Griffin,Northeast,Columbia,South Carolina,TV and video,Electronics,10,383.59,274.0,3835.8999999999996,2740.0,1095.8999999999996
SO13867,5/12/2020,May,Distributor,USD,Keith Griffin,Northeast,West Valley City,Utah,Blankets,Beddings,6,336.17,240.12,2017.02,1440.72,576.3
SO13868,3/29/2020,March,Wholesale,USD,Joshua Little,South,Miami,Florida,Bar Tools,Drinkware,7,596.69,426.2,4176.83,2983.4,1193.4299999999998
SO13869,4/12/2020,April,Online,USD,Jerry Green,West,Elgin,Illinois,Phones,Electronics,5,305.84,218.46,1529.1999999999998,1092.3,436.89999999999986
SO13870,4/11/2020,April,Wholesale,USD,Joshua Kenedy,West,Stamford,Connecticut,Wall Coverings,Decoratives,1,175.99,125.7,175.99,125.7,50.290000000000006
SO13871,1/10/2020,January,Wholesale,USD,Roy Rice,Midwest,Calumet,Indiana,Cookware,Kitchenery,7,159.67,114.05,1117.6899999999998,798.35,319.3399999999998
SO13872,2/1/2020,February,In-Store,USD,Anthony Berry,West,Richmond,Virginia,Floor Lamps,Lighting,7,643.41,459.58,4503.87,3217.06,1286.81
SO13873,3/12/2020,March,Online,USD,Roger Alexander,Midwest,Tempe,Arizona,Mirrors,Accessories,8,236.25,168.75,1890.0,1350.0,540.0
